fid,id,NAME,KWD_YPES,NUMPOINTS,std_name,price,avg_price
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,66500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,65000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,63700,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,206000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,58500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,49000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,135000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,72500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,126000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,57000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,69000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,35500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,72000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,54694,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,67000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,118000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,112500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,178000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,35500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,54000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,102100,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,79000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,78000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,54000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,88000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,151000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,91200,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,44800,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,57000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,193000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,71000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,64000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,4000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,31950,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,64000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,62000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,147000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,84000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,38000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,54000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,64500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,121700,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,170000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,46000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,56000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,220000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,34000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,45000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,49000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,47000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,95000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,49000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,53000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,38604,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,56000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,87000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,35000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,58000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,102000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,61000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,115000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,30000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,65500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,70000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,95000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,56000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,139000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,110400,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,70800,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,57000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,66000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,107000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,50000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,80100,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,14500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,98000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,34000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,70500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,76000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,58000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,42000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,152500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,71000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,84654,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,56700,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,124000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,286000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,69930,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,25000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,92000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,46800,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,54000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,176500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,31000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,73000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,67000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,90000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,72000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,70000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,34000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,80590,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,26500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,83000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,100300,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,61400,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,124500,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,130000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,34000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,71000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,113900,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,61000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,62000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,68000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,95400,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,88600,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,82000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,61810,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,92000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,52000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,74000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,60000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,191000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,295848,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,29700,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,382000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,65000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,22412,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,93974,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,54807,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,63000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,60000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,62000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,90000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,128000,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,123800,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,110755,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,176478,82994.738
10,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.23,Αθηναίων,"9186",345.000000000000000,αθηναίων,113000,82994.738
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,122000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,42000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,75200,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,133600,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,50300,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,38350,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,137200,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,35300,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,100000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,77000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,49600,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,25000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,45000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,36000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,41000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,45100,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,72700,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,43000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,58000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,74000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,32000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,26000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,23000,61068.750
11,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.24,Αιγάλεω,"9181",27.000000000000000,αιγάλεω,84300,61068.750
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,57200,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,196000,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,129529,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,349162,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,47000,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,304000,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,189000,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,142000,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,140000,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,140000,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,120000,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,162000,176914.692
12,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.26,Αλίμου,"9195",18.000000000000000,αλίμου,324000,176914.692
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,94700,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,91000,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,62700,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,48000,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,40000,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,180000,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,62000,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,32000,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,108800,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,123750,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,105600,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,88896,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,120000,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,20350,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,87000,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,72000,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,85000,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,58500,86331.368
14,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.198,Μοσχάτου - Ταύρου,"9199",24.000000000000000,μοσχάτου -,160000,86331.368
15,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.34,Αμαρουσίου,"9168",24.000000000000000,αμαρουσίου,72800,143729.533
15,c7b5978b-aca9-4d74-b8a5-d3a48d02f6d0.34,Αμαρουσίου,"9168",24.000000000000000,αμαρουσίου,74000,143729.533
